,width,lenght,weight
0,27.620395877316106,36.623607338960554,4467.098440372886
1,37.764955693582436,55.81517442100538,4516.9273258320545
2,52.00787438651957,55.850714738466166,3994.206221246888
3,48.946168000141185,82.90168206111528,2514.7434837293245
4,32.590971600929194,7.483090599396249,4757.646309392373
5,47.4217866704938,13.895509577055883,4229.871480070969
6,48.46052713634569,17.664072808826198,3249.9874944671565
7,31.537359075829283,50.18959556599913,4642.893235141069
8,28.826064003302378,48.82102715687056,4160.710478559029
9,27.625084770271098,61.911234113416036,3721.448688953145
10,30.337474083918494,37.85286204771815,4147.580786432209
11,16.823899052177076,27.250470219864138,3192.1853307542965
12,43.187259302613384,90.61288652208479,3290.4516320102066
13,44.80831946367732,69.19875441171905,3561.8091416417255
14,54.42854891070657,35.24569941568693,2800.910989170904
15,32.55300638929824,66.02880611157656,3905.5287912012395
16,37.222724073051275,84.12978450394492,3501.4672314533286
17,64.46679147526797,55.66430632384302,4429.180215226769
18,41.194270684777855,87.45613113780988,3203.3829065259247
19,35.44471756832866,71.05981198398202,3011.3527712397427
20,31.174315217222258,27.365287088423884,5358.071681393701
21,50.588991925976615,49.730463984456826,6964.516906115789
22,42.27472574140269,78.38173076328968,4261.005714268073
23,51.874462329171024,56.95635142142727,2207.1134340762883
24,31.803642343065214,44.796482176539406,4926.375813742391
25,37.20491866202138,43.996609953909,3203.6797721779108
26,28.081916671511514,62.685337835913856,3214.3375532191767
27,47.661356833138775,65.4228390066521,4749.327366105601
28,18.73362243498663,34.226893366950996,5832.728557051405
29,33.73942440460523,-13.77212147323489,4074.0070848865057
30,50.085601765511484,67.56877863046134,3113.4603603877654
31,49.51701460052608,25.032209033905076,4588.24840098041
32,32.38061031710892,43.3834806674572,3301.2805531864315
33,34.99418937959217,85.57934999101013,4263.9697459089
34,54.65479409616667,32.426847612337816,4524.867494619454
35,20.786939349988856,28.90869200391179,4155.613161788127
36,41.3516065122693,28.000144665421203,5021.819993934192
37,27.83126662662679,31.365922256258795,5313.359873193822
38,64.28784732497229,45.142113195886076,3580.402951942681
39,37.4751207744799,62.590127683538306,4343.590878946402
40,45.48904380272706,35.79783214741334,1859.3577903536334
41,40.71422021401293,48.17410939501591,3972.543919652168
42,47.51203773271274,34.74098906006607,6511.359723539583
43,23.375205623369304,50.2497675347675,3501.6179230521966
44,30.066502575361614,66.64903789457799,3842.132734865013
45,49.33770010289678,22.240760402065728,4015.6844511276686
46,38.04940523716836,81.78071888969987,2025.1899290963747
47,54.47926508675731,39.68950915960289,3233.7656875519956
48,44.88097772121585,74.57537931164609,4829.382548617893
49,30.593072908895053,79.39736741100273,3514.995849095746
50,42.394816471599,70.18213685590617,5968.86747388929
51,28.912797798190226,89.86667734406286,4953.577828914613
52,30.017849974457675,53.459442205803754,3698.7031113836993
53,29.83395577034521,85.53813382201488,3331.196728553138
54,31.28441319123201,35.91729093443025,4560.65796895481
55,34.584674507446536,29.821202952242214,4671.562672509572
56,51.690984471151886,30.594563942464553,5330.711576979888
57,38.867694303194625,19.408909711393406,4312.202726545138
58,38.90140048012878,83.4230511700371,4029.481328820455
59,43.157773996240024,49.16893559247419,7044.903320768051
60,51.35721740697567,54.00782214128334,4083.5754448386074
61,35.38013159689465,69.08914548609397,3684.177967539147
62,50.07718792836325,75.8653339938474,4688.632921360068
63,39.12423563393566,38.557858128177315,4300.804990214864
64,37.39977949451092,-26.972774924512848,4779.611799924782
65,37.356230412667706,52.007369711567975,2964.5361033418667
66,48.47924832280659,47.50328052324947,4685.2805764928535
67,20.274904275386014,72.34020292218405,5005.057931487099
68,25.72410258129298,53.974374063827185,2712.0457506512234
69,17.57172138001144,47.15934421248505,5690.509998189721
70,50.028526856769545,78.5815968085421,4153.615543210953
71,49.042231426744586,63.97960289054174,4724.234399029387
72,28.581361849564388,54.37770047289767,4112.847092010928
73,42.73766929221289,73.87430261759764,5170.010406067952
74,22.20356579499927,38.62385748657814,3506.7813689194077
75,35.9928659399624,52.983614174613464,4253.648840499979
76,47.097590709140235,13.353910512628588,3784.7309273962587
77,52.66981541298341,61.40109622715656,3006.705163526748
78,41.66129777443908,40.449517083991665,3834.5321109806323
79,47.555981005624496,14.802289547387225,3807.549603387457
80,36.20953369843808,71.499609380117,3954.5394073160733
81,32.98069675122306,88.59722184388448,5331.117717732721
82,50.96678658996184,58.874247437258845,2822.8785636239954
83,31.90501843030513,67.73715614237977,4390.902632311672
84,38.16625252394853,44.36767724332101,5068.688905576146
85,26.712917587189757,80.88414280144568,4964.676020337608
86,45.60149860327537,62.85691259360351,3176.2156262965727
87,31.502747587778334,33.34681513724624,4254.44944314716
88,31.695682495548446,36.56499649760436,5368.516590630388
89,43.06842375471603,13.217148392310428,5787.708099204734
90,35.86671323362072,96.43773285713303,3824.6376156592205
91,42.925531163121235,61.31281201829491,3367.9484482826115
92,45.371509584641146,13.697394902175304,3327.6988928645033
93,29.864658476881917,61.68637543414671,2917.062027726207
94,30.284679739462064,68.77197734277331,4774.528204889557
95,29.255887425395066,61.219242027591676,2681.067653786704
96,46.65136387950992,63.413178051004884,5130.942951268333
97,43.61829597109778,37.12814163662154,4337.91182280728
98,51.605244927364964,39.03541910029535,3996.44932544458
99,64.02744836929568,51.756861739366876,5333.525895511315
100,43.479948315828615,53.940208148924555,3425.4506490109216
101,31.155629150045648,84.85227351947617,2935.3737896256816
102,33.45049964580015,69.27201363482513,3115.141191200085
103,49.2109279145993,79.33385953946569,4529.805511792369
104,25.21538601153218,79.6001666243463,5341.931431899831
105,34.91239934803522,103.69123735552488,4364.102709875037
106,25.97412964190312,72.50277786379569,3209.843285209419
107,45.9419403206343,45.50687893857952,4171.81413927365
108,42.91367674829744,30.964659206581686,3967.451930356663
109,41.89120984736263,55.85387052812225,5048.363851172731
110,39.12513077819446,20.858719631005528,3927.513833178932
111,31.31148562850257,14.43521922085693,3501.8878550957534
112,59.403648450778206,60.11418210004525,3834.0756032532277
113,39.79435371228557,24.969162241943486,3863.1127875591037
114,49.91693103757051,74.15570881781775,4363.206529335089
115,42.703842568073696,34.688452226706545,3836.9956163102324
116,39.57586103677469,62.33651869927088,5181.2090444686455
117,34.989262063568624,68.84409869589076,3856.647608753853
118,41.05280797192507,48.54281581416781,2893.2011085480835
119,26.093073960037174,23.048414678999375,4191.801509106602
120,40.84071269938337,80.82209463451775,3385.7795356076526
121,54.64888306862804,49.59157011502269,4479.503584252492
122,51.45953120068332,42.92275174364054,1675.963247070374
123,48.87642271334265,31.379258712944598,5917.282932002441
124,46.893159842262286,44.90937861888022,2665.8508833002325
125,34.8551198646228,12.117540949320436,1618.942729138997
126,24.654007962451697,98.5483447196166,4880.813876117861
127,29.13219092925362,55.56864710759428,3359.436463554017
128,41.67820082979639,17.83238214961471,4732.632255816815
129,57.78404310710522,37.425187073187274,3278.442971500869
130,30.453437612399444,62.09272440400536,2652.802276649094
131,29.850766791575566,26.435542961051812,3398.2089130641307
132,32.00586093677461,-22.97422505473571,2544.1946398131736
133,35.06288454302417,17.810754322779104,2604.770696225767
134,40.17092433018102,85.3490639947398,5319.70868222976
135,42.68298215243011,52.63939429680616,3049.17527752522
136,41.17402934232783,92.44246286429599,4217.212318705483
137,34.345863761212826,46.14711932178481,4838.306198214095
138,31.592752651782384,54.02483486619977,3113.18198358709
139,45.38898001356017,39.09738519677484,3254.259760648391
140,39.299395380419355,61.78460303249821,4600.366329955227
141,46.78073706910718,26.76589113979963,4147.49361208781
142,25.083953268709607,3.189595856987431,4371.0218316078535
143,52.150106128850396,65.08104300108688,4299.366247490788
